Marca;Modelo;Tipo;Version;Anio;Precio
Citroen;C 4 Lounge;Auto;4P 1,6 VTi 115 LIVE AM19;2018;16443
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL AM19;2020;20878
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL AM19;2019;18897
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL AM19;2018;18164
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT FEEL AM19;2020;21324
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT FEEL AM19;2019;19300
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT FEEL AM19;2018;18551
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL PACK AM19;2022;24403
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL PACK AM19;2021;23241
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL PACK AM19;2020;22114
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL PACK AM19;2019;20016
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6MT FEEL PACK AM19;2018;19239
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT SHINE AM19;2022;25399
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT SHINE AM19;2021;24190
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT SHINE AM19;2020;23017
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT SHINE AM19;2019;20833
Citroen;C 4 Lounge;Auto;4P 1,6 THP 165 6AT SHINE AM19;2018;20024
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT FEEL PACK AM19;2022;24901
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT FEEL PACK AM19;2021;23715
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT FEEL PACK AM19;2020;22566
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT FEEL PACK AM19;2019;20424
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT FEEL PACK AM19;2018;19632
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT ORIGINS;2020;22566
Citroen;C 4 Lounge;Auto;4P 1,6 HDi 115 6MT ORIGINS;2019;20424
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 HDi ORIGINE 2014;2015;15699
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 HDi ORIGINE 2014;2014;15249
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 HDi TENDANCE 2014;2015;18284
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 HDi TENDANCE 2014;2014;17767
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 THP 6AT FEEL;2018;20511
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 THP 6AT FEEL;2017;18992
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 THP 6AT FEEL PACK;2018;22747
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 THP 6AT FEEL PACK;2017;21062
Citroen;Van 2,0 I Bva At Tendance;Auto;VAN 1,6 THP 6AT FEEL PACK;2016;20207
Citroen;Van 2,0 I Bva At Tendance;Auto;VAV 1,6 HDi 6MT FEEL;2018;19788
Citroen;Van 2,0 I Bva At Tendance;Auto;VAV 1,6 HDi 6MT FEEL;2017;18322
Citroen;Van 2,0 I Bva At Tendance;Auto;VAV 1,6 HDi 6MT FEEL PACK;2018;20912
Citroen;Van 2,0 I Bva At Tendance;Auto;VAV 1,6 HDi 6MT FEEL PACK;2017;19363
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi;2014;12768
Citroen;C 4 Grand Picasso;Auto;VAN 2,0 i BVA AT;2014;12899
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi TENDANCE PACK;2015;20199
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi TENDANCE PACK;2014;19046
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 THP 6AT FEEL PACK;2018;23287
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 THP 6AT FEEL PACK;2017;21562
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 THP 6AT SHINE;2018;26990
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 THP 6AT SHINE;2017;24990
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 THP 6AT SHINE;2016;23959
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi 6MT SHINE;2018;26052
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi 6MT SHINE;2017;24122
Citroen;C 4 Grand Picasso;Auto;VAN 1,6 HDi 6MT SHINE;2016;23065
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL;2020;30581
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL;2019;29052
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL;2018;26900
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2020;32793
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2019;31154
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2018;28846
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT RIP CURL;2020;32937
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT RIP CURL;2019;31290
Citroen;C 4 Spacetourer;Auto;VAN 1,6 THP E6AT RIP CURL;2018;28972
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL;2020;29800
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL;2019;28310
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL;2018;26213
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL PACK;2020;32012
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL PACK;2019;30412
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT FEEL PACK;2018;28159
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT RIP CURL;2020;32338
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT RIP CURL;2019;30721
Citroen;C 4 Spacetourer;Auto;VAN 1,6 HDi 6MT RIP CURL;2018;28445
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2020;35341
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2019;33574
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT FEEL PACK;2018;31087
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT SHINE;2020;37259
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT SHINE;2019;35396
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 THP E6AT SHINE;2018;32774
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 HDi 6MT SHINE;2020;36437
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 HDi 6MT SHINE;2019;34615
Citroen;C 4 Grand Spacetourer;Auto;VAN 1,6 HDi 6MT SHINE;2018;32051
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2025;42301
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2024;40186
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2023;38176
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2022;36358
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2021;34308
Citroen;C 5 Aircross;SUV;5P 1,6 THP 165CV E6AT FELL PACK;2020;32458
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 LIVE;2018;10201
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 LIVE;2017;9805
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL;2017;10574
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL;2016;10022
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL AM18;2020;13694
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL AM18;2019;12798
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL AM18;2018;11850
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 FELL AM18;2017;10973
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 6AT SHINE;2020;15300
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 6AT SHINE;2019;14299
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 6AT SHINE;2018;13240
Citroen;C-Elysée;Auto;4P 1,6 VTi 115 6AT SHINE;2017;12259
Citroen;C-Elysée;Auto;4P 1,6 HDi 92 FEEL;2020;14355
Citroen;C-Elysée;Auto;4P 1,6 HDi 92 FEEL;2019;13416
Citroen;C-Elysée;Auto;4P 1,6 HDi 92 FEEL;2018;12423
Citroen;C-Elysée;Auto;4P 1,6 HDi 92 FEEL;2017;11502
Citroen;Jumper;Utilitario;FURGON 2,3 HDi PACK 2;2014;19671
Citroen;Jumper;Utilitario;FURGON 2,3 HDi ALTO 2;2014;20599
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 33M;2016;21595
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 33M;2015;20751
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 33M;2014;20132
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 35MH;2016;22614
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 35MH;2015;21730
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 35MH;2014;21081
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 35LH;2016;24643
Citroen;Jumper;Utilitario;FURGON 2,3 HDi 35LH;2015;23679
Citroen;Jumper;Utilitario;FURGON 33M HDi 127 2016;2017;23763
Citroen;Jumper;Utilitario;FURGON 33M HDi 127 2016;2016;22682
Citroen;Jumper;Utilitario;FURGON 35MH HDi 127 2016;2017;25591
Citroen;Jumper;Utilitario;FURGON 35MH HDi 127 2016;2016;24577
Citroen;Jumper;Utilitario;FURGON 35LH HDi 127 2016;2017;27158
Citroen;Jumper;Utilitario;FURGON 35LH HDi 127 2016;2016;26058
Citroen;Jumper;Auto;CHASIS 435 CH L3 HDi 130 6MT 2017;2019;32184
Citroen;Jumper;Auto;CHASIS 435 CH L3 HDi 130 6MT 2017;2018;29836
Citroen;Jumper;Auto;CHASIS 435 CH L3 HDi 130 6MT 2017;2017;27642
Citroen;Jumper;Auto;CHASIS 440 CH L3 HDi 130 6MT 2019;2019;32544
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2017;2019;34844
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2017;2018;32302
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2017;2017;29927
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2017;2019;36766
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2017;2018;34084
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2017;2017;31578
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2017;2019;37904
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2017;2018;35139
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2017;2017;32556
Citroen;Jumper;Auto;CHASIS 440 L3 HDi 130 6MT 2020;2023;38980
Citroen;Jumper;Auto;CHASIS 440 L3 HDi 130 6MT 2020;2022;37124
Citroen;Jumper;Auto;CHASIS 440 L3 HDi 130 6MT 2020;2021;35356
Citroen;Jumper;Auto;CHASIS 440 L3 HDi 130 6MT 2020;2020;33673
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2020;2023;40677
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2020;2022;38740
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2020;2021;36895
Citroen;Jumper;Utilitario;FURGON 435 L2H1 HDi 130 6MT 2020;2020;35138
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2025;48302
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2024;45887
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2023;43592
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2022;41516
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2021;39539
Citroen;Jumper;Utilitario;FURGON 435 L2H2 HDi 130 6MT 2020;2020;37657
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2025;49135
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2024;46678
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2023;44344
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2022;42232
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2021;40221
Citroen;Jumper;Utilitario;FURGON 435 L3H2 HDi 130 6MT 2020;2020;38306
Citroen;Jumper;Auto;MINIBUS 440 L4H2 HDI 130 6MT 17+1 2020;2023;51818
Citroen;Jumper;Auto;MINIBUS 440 L4H2 HDI 130 6MT 17+1 2020;2022;49351
Citroen;Jumper;Auto;MINIBUS 440 L4H2 HDI 130 6MT 17+1 2020;2021;47001
Citroen;Jumper;Utilitario;FURGON 2,2 HDI L2H2 140 6MT;2025;51555
Citroen;Jumper;Utilitario;FURGON 2,2 HDI L3H2 140 6MT;2025;55425
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS;2019;22902
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS;2018;21206
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS;2017;19457
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO;2019;24637
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO;2018;22812
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2024;30271
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2023;28758
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2022;27388
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2021;26084
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2020;24842
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS 2019;2019;23600
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT 2024;2025;36350
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT 2024;2024;34532
Citroen;Jumpy;Utilitario;FURGON HDi 150 L3 2026;2025;38264
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2024;32497
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2023;30872
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2022;29402
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2021;28002
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2020;26668
Citroen;Jumpy;Utilitario;FURGON 1,6 HDi 115 6MT BUSINESS MIXTO 2019;2019;25335
Citroen;Jumpy;Utilitario;FURGON HDi 150 L3 6P 2026;2025;41899
Citroen;Spacetourer;Auto;VAN 2,0 HDi L2 6AT 7A FEEL;2018;24483
Citroen;Spacetourer;Auto;VAN 2,0 HDi L2 6AT 7A FEEL;2017;22343
Citroen;Spacetourer;Auto;VAN 2,0 HDi L2 6AT 7A FEEL PACK;2020;28681
Citroen;Spacetourer;Auto;VAN 2,0 HDi L2 6AT 7A FEEL PACK;2019;26805
Citroen;Spacetourer;Auto;VAN 2,0 HDi L2 6AT 7A FEEL PACK;2018;24819
Citroen;E5;Auto;5P 1,5 eCVT PLUG-IN HYBRID;2025;34500
Citroen;Glory 500;Auto;5P 1,5 T CVT;2025;34500
Citroen;Glory 580;Auto;5P 1,8 CVT 7A;2025;39200
Citroen;Glory 580;Auto;5P 1,8 CVT 7A;2024;36555
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S;2022;14793
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S;2021;14088
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S;2020;13384
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S;2019;12981
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S;2018;12342
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S ESP;2025;18500
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S ESP;2024;17446
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S ESP;2023;16775
Citroen;Serie C;Auto;C31 1,5 TRUCK C/S ESP;2022;15532
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C;2022;15442
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C;2021;14707
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C;2020;13972
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C;2019;13551
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C;2018;12884
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C ESP;2024;18212
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C ESP;2023;17512
Citroen;Serie C;Auto;C32 1,5 TRUCK D/C ESP;2022;16215
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN;2022;16942
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN;2021;16135
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN;2020;15328
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN;2019;14867
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN;2018;14135
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN ESP;2024;19980
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN ESP;2023;19212
Citroen;Serie C;Utilitario;C35 1,5 FURGON CARGO VAN ESP;2022;17789
Citroen;Serie K;Auto;PICK UP 1,3 K01H C/EXT;2022;12581
Citroen;Serie K;Auto;PICK UP 1,3 K01H C/EXT;2021;11982
Citroen;Serie K;Auto;PICK UP 1,3 K01H C/EXT;2020;11383
Citroen;Serie K;Auto;PICK UP 1,3 K01H C/EXT;2019;11041
Citroen;Serie K;Auto;PICK UP 1,3 K01H C/EXT;2018;10497
Dodge;Journey;Auto;5P 2,4 SE 2F AT;2014;15402
Dodge;Journey;Auto;5P 2,4 SXT 3F AT T/C DVD 2012;2014;19627
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2020;32291
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2019;30741
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2018;29015
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2017;26137
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2016;24303
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2015;21906
Dodge;Journey;Auto;5P 2,4 SXT 3F 6AT T/C DVD 2013;2014;20807
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2020;33905
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2019;32278
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2018;30466
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2017;27443
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2016;25518
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2015;23001
Dodge;Journey;Auto;5P 3,6 RT ATX AWD;2014;21848
Dodge;Van 312;Auto;VAN 1,6 312 CARGO;2025;27517
Dodge;Van 312;Auto;VAN 1,6 312 L CARGO;2025;30821
Dodge;Van 312;Auto;VAN 1,6 312 L BUS CARGO 10+1 A;2025;38528
Dodge;U-Van 414;Auto;U-VAN 2,3 D 414 CARGO;2025;44034
Dodge;U-Van 414;Auto;U-VAN 2,3 D 414 BUS 15+1 A;2025;61652
Dodge;Ds 3;Auto;3P 1,6 VTi SPORT CHIC;2015;12732
Dodge;Ds 3;Auto;3P 1,6 VTi SPORT CHIC;2014;11913
Dodge;Ds 3;Auto;3P 1,6 TURBO SPORT CHIC;2015;15879
Dodge;Ds 3;Auto;3P 1,6 TURBO SPORT CHIC;2014;15171
Dodge;Ds 3;Auto;3P 1,6 SPORT CHIC THP;2017;18397
Dodge;Ds 3;Auto;3P 1,6 SPORT CHIC THP;2016;17861
Dodge;Ds 3;Auto;3P 1,6 SPORT CHIC THP;2015;17123
Dodge;Ds 3;Auto;3P 1,6 VTi SO CHIC;2017;14496
Dodge;Ds 3;Auto;3P 1,6 VTi SO CHIC;2016;14073
Dodge;Ds 3;Auto;3P 1,6 VTi SO CHIC;2015;13399
Dodge;Ds 3;Auto;3P 1,6 VTi 1955;2017;14920
Dodge;Ds 3;Auto;3P 1,6 VTi 1955;2016;14486
Dodge;Ds 3;Auto;3P 1,6 VTi 1955;2015;13791
Dodge;Ds 3;Auto;3P 1,6 VTi 120 SO CHIC;2017;16286
Dodge;Ds 3;Auto;3P 1,6 VTi 120 SO CHIC;2016;15812
Dodge;Ds 3;Auto;3P 1,6 THP 156 6MT SPORT CHIC;2017;16683
Dodge;Ds 3;Auto;3P 1,6 THP 156 6MT SPORT CHIC;2016;15597
Dodge;Ds 3;Auto;3P 1,6 VTi 120 BE CHIC 2017;2020;18303
Dodge;Ds 3;Auto;3P 1,6 VTi 120 BE CHIC 2017;2019;17106
Dodge;Ds 3;Auto;3P 1,6 VTi 120 BE CHIC 2017;2018;16251
Dodge;Ds 3;Auto;3P 1,6 VTi 120 BE CHIC 2017;2017;15763
Dodge;Ds 3;Auto;3P 1,6 VTi 120 GIVENCHY 2017;2020;21354
Dodge;Ds 3;Auto;3P 1,6 VTi 120 GIVENCHY 2017;2019;19957
Dodge;Ds 3;Auto;3P 1,6 VTi 120 GIVENCHY 2017;2018;18959
Dodge;Ds 3;Auto;3P 1,6 VTi 120 GIVENCHY 2017;2017;18390
Dodge;Ds 3;Auto;3P 1,6 110 6AT SO CHIC PURE TECH;2020;21433
Dodge;Ds 3;Auto;3P 1,6 110 6AT SO CHIC PURE TECH;2019;20031
Dodge;Ds 3;Auto;3P 1,6 110 6AT SO CHIC PURE TECH;2018;19029
Dodge;Ds 3;Auto;3P 1,6 110 6AT SO CHIC PURE TECH;2017;18458
Dodge;Ds 3;Auto;3P 1,6 110 6AT DARK SIDE PURE TECH;2020;25676
Dodge;Ds 3;Auto;3P 1,6 110 6AT DARK SIDE PURE TECH;2019;23996
Dodge;Ds 3;Auto;3P 1,6 110 6AT DARK SIDE PURE TECH;2018;22796
Dodge;Ds 3;Auto;3P 1,6 110 6AT DARK SIDE PURE TECH;2017;22112
Dodge;Ds 3;Auto;3P 1,6 THP 165 6MT SPORT CHIC;2020;25984
Dodge;Ds 3;Auto;3P 1,6 THP 165 6MT SPORT CHIC;2019;24284
Dodge;Ds 3;Auto;3P 1,6 THP 165 6MT SPORT CHIC;2018;23070
Dodge;Ds 3;Auto;3P 1,6 THP 165 6MT SPORT CHIC;2017;22377
Dodge;Ds 3;Auto;3P 1,6 THP 208 6MT S&S PERFORMANCE;2020;28980
Dodge;Ds 3;Auto;3P 1,6 THP 208 6MT S&S PERFORMANCE;2019;27084
Dodge;Ds 3;Auto;3P 1,6 THP 208 6MT S&S PERFORMANCE;2018;25730
Dodge;Ds 3;Auto;3P 1,6 THP 208 6MT S&S PERFORMANCE;2017;24958
Dodge;Ds 3;Auto;3P 1,6 110 6AT CAFÉ RACER;2020;29693
Dodge;Ds 3;Auto;3P 1,6 110 6AT CAFÉ RACER;2019;27750
Dodge;Ds 3;Auto;3P 1,6 110 6AT PERFORMANCE LINE;2020;28828
Dodge;Ds 3;Auto;3P 1,6 110 6AT PERFORMANCE LINE;2019;26942
Dodge;Ds 3;Auto;CABRIO 1,6 110 6AT SO CHIC PURE TECH;2020;25840
Dodge;Ds 3;Auto;CABRIO 1,6 110 6AT SO CHIC PURE TECH;2019;24150
Dodge;Ds 3;Auto;CABRIO 1,6 110 6AT SO CHIC PURE TECH;2018;22942
Dodge;Ds 3;Auto;CABRIO 1,6 110 6AT SO CHIC PURE TECH;2017;22254
Dodge;Ds 3;Auto;5P 1,2 T HYBRID ETOILE;2025;53554
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH BE CHIC;2020;29085
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH BE CHIC;2019;27182
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH SO CHIC;2022;34789
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH SO CHIC;2021;33133
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH SO CHIC;2020;31555
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH SO CHIC;2019;29491
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH GRAND CHIC;2022;37620
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH GRAND CHIC;2021;35828
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH GRAND CHIC;2020;34122
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH GRAND CHIC;2019;33422
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH RIVOLI;2023;37572
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH RIVOLI;2022;34789
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH RIVOLI 2022;2024;42768
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH RIVOLI 2022;2023;40629
Dodge;Ds 3 Crossback;SUV;5P 1,2 T 8AT PURETECH RIVOLI 2022;2022;37620
Dodge;Ds 4;Auto;5P 1,6 TURBO;2017;19306
Dodge;Ds 4;Auto;5P 1,6 TURBO;2016;18341
Dodge;Ds 4;Auto;5P 1,6 TURBO;2015;17461
Dodge;Ds 4;Auto;5P 1,6 TURBO;2014;16124
Dodge;Ds 4;Auto;5P 1,6 THP 163 6AT SO CHIC AM24;2017;21396
Dodge;Ds 4;Auto;5P 1,6 THP 163 6AT SO CHIC AM24;2016;20326
Dodge;Ds 4;SUV;5P 1,6 THP 163 6AT SO CHIC AM24 CROSSBACK;2018;22260
Dodge;Ds 4;SUV;5P 1,6 THP 163 6AT SO CHIC AM24 CROSSBACK;2017;21396
Dodge;Ds 4;SUV;5P 1,6 THP 163 6AT SO CHIC AM24 CROSSBACK;2016;20326
Dodge;Ds 4;Auto;5P 1,6 THP 163 6AT BE CHIC CB;2020;28438
Dodge;Ds 4;Auto;5P 1,6 THP 163 6AT BE CHIC CB;2019;26577
